iter,flow in,turb,flow out,turb out,act state 
0,300.5336391497247,0.0,0.0,0.0,0,,0.0,0.0,0,
1,302.08712990226985,0.0,0.0,0.0,0,,0.0,0.0,0,
2,301.1352325266244,0.0,0.0,0.0,0,,0.0,0.0,0,
3,302.71276662814495,0.0,0.0,0.0,1,,0.0,0.0,0,
4,302.8150872090501,0.0,302.8150872090501,0.0,1,,0.0,0.0,0,
5,300.4485103830199,0.0,300.4485103830199,0.0,1,,0.0,0.0,0,
6,303.0059289169212,0.0,303.0059289169212,0.0,1,,0.0,0.0,0,
7,301.2995250601703,0.0,301.2995250601703,0.0,1,,0.0,0.0,0,
8,302.12297346214814,0.0,302.12297346214814,0.0,1,,0.0,0.0,0,
9,303.951269197805,0.0,303.951269197805,0.0,1,,0.0,0.0,0,
10,303.2391377432368,0.0,303.2391377432368,0.0,0,,0.0,0.0,0,
11,301.3856331744062,0.0,0.0,0.0,0,,0.0,0.0,0,
12,302.7526878919362,0.0,0.0,0.0,0,,0.0,0.0,0,
13,304.68484918112387,0.0,0.0,0.0,0,,0.0,0.0,0,
14,302.56305852650667,0.0,0.0,0.0,0,,0.0,0.0,0,
15,300.9541701839001,0.0,0.0,0.0,1,,0.0,0.0,0,
16,302.35966075285023,0.0,302.35966075285023,0.0,1,,0.0,0.0,0,
17,304.70484020769015,0.0,304.70484020769015,0.0,1,,0.0,0.0,0,
18,304.6810227511591,0.0,304.6810227511591,0.0,1,,0.0,0.0,0,
19,302.01684818206286,0.0,302.01684818206286,0.0,1,,0.0,0.0,0,
20,301.69198495607304,0.0,301.69198495607304,0.0,1,,0.0,0.0,1,
21,300.65985008926344,0.0,300.65985008926344,0.0,1,,0.0,0.0,1,
22,301.5699425760222,0.0,301.5699425760222,0.0,1,,0.0,0.0,1,
23,303.16955195061905,0.0,303.16955195061905,0.0,1,,0.0,0.0,1,
24,304.7929574323465,0.0,304.7929574323465,0.0,1,,0.0,0.0,1,
25,300.75051432721125,0.0,300.75051432721125,0.0,1,,0.0,0.0,1,
26,303.9292368376099,0.0,303.9292368376099,0.0,1,,0.0,0.0,1,
27,303.1650922033242,0.0,303.1650922033242,0.0,1,,0.0,0.0,1,
28,300.0759120360827,0.0,300.0759120360827,0.0,1,,0.0,0.0,1,
29,301.34806852223846,0.0,301.34806852223846,0.0,1,,0.0,0.0,1,
30,304.3627812213367,0.0,304.3627812213367,0.0,1,,0.0,0.0,1,
31,302.9990520120172,0.0,302.9990520120172,0.0,1,,0.0,0.0,1,
32,303.79188440754433,0.0,303.79188440754433,0.0,1,,0.0,0.0,1,
33,300.5071316056276,0.0,300.5071316056276,0.0,1,,0.0,0.0,1,
34,303.63522335488426,0.0,303.63522335488426,0.0,1,,0.0,0.0,1,
35,301.1774576397481,0.0,301.1774576397481,0.0,1,,0.0,0.0,1,
36,303.06005885098443,0.0,303.06005885098443,0.0,1,,0.0,0.0,1,
37,301.29582815851114,0.0,301.29582815851114,0.0,1,,0.0,0.0,2,
38,300.1340409955669,0.0,300.1340409955669,0.0,1,,301.29582815851114,0.0,2,
39,302.28910726853223,0.0,302.28910726853223,0.0,1,,300.1340409955669,0.0,2,
40,300.811616075668,0.0,300.811616075668,0.0,1,,302.28910726853223,0.0,2,
41,304.33610081413434,0.0,304.33610081413434,0.0,1,,300.811616075668,0.0,2,
42,304.4900106357579,0.0,304.4900106357579,0.0,1,,304.33610081413434,0.0,2,
43,302.74074274112036,0.0,302.74074274112036,0.0,1,,304.4900106357579,0.0,2,
44,304.70951032972977,0.0,304.70951032972977,0.0,1,,302.74074274112036,0.0,2,
45,301.1980425783027,0.0,301.1980425783027,0.0,1,,304.70951032972977,0.0,2,
46,300.1612914589803,0.0,300.1612914589803,0.0,1,,301.1980425783027,0.0,2,
47,304.52985021352947,0.0,304.52985021352947,0.0,1,,300.1612914589803,0.0,2,
48,301.34987149962456,0.0,301.34987149962456,0.0,1,,304.52985021352947,0.0,2,
49,303.3243060321436,0.0,303.3243060321436,0.0,1,,301.34987149962456,0.0,2,
50,301.67012190263506,0.0,301.67012190263506,0.0,1,,303.3243060321436,0.0,2,
51,303.2277279966278,0.0,303.2277279966278,0.0,1,,301.67012190263506,0.0,2,
52,300.82514134716746,0.0,300.82514134716746,0.0,1,,303.2277279966278,0.0,2,
53,304.9741203088228,0.0,304.9741203088228,0.0,1,,300.82514134716746,0.0,2,
54,300.09616209466515,0.0,300.09616209466515,0.0,1,,304.9741203088228,0.0,2,
55,304.924560572576,0.0,304.924560572576,0.0,1,,300.09616209466515,0.0,2,
56,300.0347145529408,0.0,300.0347145529408,0.0,1,,304.924560572576,0.0,2,
57,303.27117580659694,0.0,303.27117580659694,0.0,1,,300.0347145529408,0.0,2,
58,300.37680571056654,0.0,300.37680571056654,0.0,1,,303.27117580659694,0.0,2,
59,303.7485910522022,0.0,303.7485910522022,0.0,1,,300.37680571056654,0.0,2,
60,300.9657739423876,0.0,300.9657739423876,0.0,1,,303.7485910522022,0.0,2,
61,303.8156121718799,0.0,303.8156121718799,0.0,1,,300.9657739423876,0.0,2,
